Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-27,2022-09-06,Final,840,42.0,Rs.42.0000 per share(840%)Dividend,HDFCAMC,04/27/2022,09/06/2022
2021-04-27,2021-06-29,Final,680,34.0,Rs.34.0000 per share(680%)Dividend,HDFCAMC,04/27/2021,06/29/2021
2020-11-05,2020-09-07,Final,560,28.0,Rs.28.0000 per share(560%)Dividend,HDFCAMC,11/05/2020,09/07/2020
2019-04-26,2019-04-07,Final,240,12.0,Rs.12.0000 per share(240%)Final Dividend,HDFCAMC,04/26/2019,04/07/2019
2019-02-14,2019-06-03,Interim,240,12.0,Rs.12.0000 per share(240%)Interim Dividend,HDFCAMC,02/14/2019,06/03/2019
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-23,2022-12-05,Final,1550.0,15.5,Rs.15.5000 per share(1550%)Dividend,HDFCBANK,04/23/2022,12/05/2022
2021-06-18,2021-06-29,Final,650.0,6.5,Rs.6.5000 per share(650%)Dividend,HDFCBANK,06/18/2021,06/29/2021
2019-07-22,2019-01-08,Special,250.0,5.0,Rs.5.0000 per share(250%)Special Interim Dividend<br>,HDFCBANK,07/22/2019,01/08/2019
2019-04-22,2019-06-20,Final,750.0,15.0,Rs.15.0000 per share(750%)Dividend,HDFCBANK,04/22/2019,06/20/2019
2018-04-23,2018-05-31,Final,650.0,13.0,Rs.13.0000 per share(650%)Dividend,HDFCBANK,04/23/2018,05/31/2018
2017-04-24,2017-06-29,Final,550.0,11.0,Rs.11.0000 per share(550%)Dividend,HDFCBANK,04/24/2017,06/29/2017
2016-04-22,2016-06-29,Final,475.0,9.5,Rs.9.5000 per share(475%)Dividend,HDFCBANK,04/22/2016,06/29/2016
2015-04-23,2015-02-07,Final,400.0,8.0,Rs.8.0000 per share(400%)Dividend,HDFCBANK,04/23/2015,02/07/2015
2014-04-22,2014-05-06,Final,342.5,6.85,Rs.6.8500 per share(342.5%)Dividend,HDFCBANK,04/22/2014,05/06/2014
2013-04-23,2013-06-13,Final,275.0,5.5,Rs.5.5000 per share(275%)Dividend,HDFCBANK,04/23/2013,06/13/2013
2012-04-18,2012-06-28,Final,215.0,4.3,,HDFCBANK,04/18/2012,06/28/2012
2011-04-18,2011-02-06,Final,165.0,16.5,,HDFCBANK,04/18/2011,02/06/2011
2010-04-26,2010-10-06,Final,120.0,12.0,,HDFCBANK,04/26/2010,10/06/2010
2009-04-23,2009-06-22,Final,100.0,10.0,,HDFCBANK,04/23/2009,06/22/2009
2008-10-04,2008-04-29,Final,85.0,8.5,,HDFCBANK,10/04/2008,04/29/2008
2007-04-24,2007-05-17,Final,70.0,7.0,AGM,HDFCBANK,04/24/2007,05/17/2007
2006-04-17,2006-11-05,Final,55.0,5.5,AGM,HDFCBANK,04/17/2006,11/05/2006
2005-04-13,2005-05-26,Final,45.0,4.5,AGM,HDFCBANK,04/13/2005,05/26/2005
2004-01-04,2004-06-05,Final,35.0,3.5,AGM,HDFCBANK,01/04/2004,06/05/2004
2003-01-04,2003-04-30,Final,30.0,3.0,AGM,HDFCBANK,01/04/2003,04/30/2003
2002-02-04,2002-07-05,Final,25.0,0.0,AGM,HDFCBANK,02/04/2002,07/05/2002
2001-04-04,2001-04-20,Final,20.0,0.0,,HDFCBANK,04/04/2001,04/20/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-26,2022-05-31,Final,17.0,1.7,Rs.1.7000 per share(17%)Final Dividend,HDFCLIFE,04/26/2022,05/31/2022
2021-04-26,2021-06-30,Final,20.2,2.02,Rs.2.0200 per share(20.2%)Final Dividend,HDFCLIFE,04/26/2021,06/30/2021
2019-05-03,2019-03-14,Interim,16.3,1.63,Rs.1.6300 per share(16.3%)Interim Dividend,HDFCLIFE,05/03/2019,03/14/2019
2017-04-12,2017-12-15,Interim,13.6,1.36,Rs.1.3600 per share(13.6%)Interim Dividend,HDFCLIFE,04/12/2017,12/15/2017
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-05,2022-07-27,Final,1750,35.0,Rs.35.0000 per share(1750%)Final Dividend,HEROMOTOCO,04/05/2022,07/27/2022
2022-10-02,2022-02-21,Interim,3000,60.0,Rs.60.0000 per share(3000%)Interim Dividend,HEROMOTOCO,10/02/2022,02/21/2022
2021-06-05,2021-07-22,Final,1250,25.0,Rs.25.0000 per share(1250%)Final Dividend,HEROMOTOCO,06/05/2021,07/22/2021
2021-07-05,2021-07-22,Special,500,10.0,Rs.10.0000 per share(500%)Special Dividend,HEROMOTOCO,07/05/2021,07/22/2021
2021-05-02,2021-02-15,Interim,3250,65.0,Rs.65.0000 per share(3250%)Interim Dividend,HEROMOTOCO,05/02/2021,02/15/2021
2021-06-02,2021-02-15,Special,250,5.0,Rs.5.0000 per share (250%) Special Interim Dividend,HEROMOTOCO,06/02/2021,02/15/2021
2020-09-06,2020-07-30,Final,1250,25.0,Rs.25.0000 per share(1250%)Final Dividend,HEROMOTOCO,09/06/2020,07/30/2020
2020-06-02,2020-02-17,Interim,3250,65.0,Rs.65.0000 per share(3250%)Interim Dividend,HEROMOTOCO,06/02/2020,02/17/2020
2019-04-26,2019-07-16,Final,1600,32.0,Rs.32.0000 per share(1600%)Final Dividend,HEROMOTOCO,04/26/2019,07/16/2019
2019-01-31,2019-11-02,Interim,2750,55.0,Rs.55.0000 per share(2750%)Interim Dividend,HEROMOTOCO,01/31/2019,11/02/2019
2018-02-05,2018-11-07,Final,2000,40.0,Rs.40.0000 per share(2000%)Final Dividend,HEROMOTOCO,02/05/2018,11/07/2018
2018-06-02,2018-02-15,Interim,2750,55.0,Rs.55.0000 per share(2750%)Interim Dividend,HEROMOTOCO,06/02/2018,02/15/2018
2017-11-05,2017-06-30,Final,1500,30.0,Rs.30.0000 per share(1500%)Final Dividend.,HEROMOTOCO,11/05/2017,06/30/2017
2017-07-03,2017-03-16,Interim,2750,55.0,Rs.55.0000 per share(2750%)Interim Dividend.,HEROMOTOCO,07/03/2017,03/16/2017
2016-05-05,2016-09-15,Final,1600,32.0,Rs.32.0000 per share(1600%)Final Dividend,HEROMOTOCO,05/05/2016,09/15/2016
2016-10-03,2016-03-21,Interim,2000,40.0,Rs.40.0000 per share(2000%)Interim Dividend,HEROMOTOCO,10/03/2016,03/21/2016
2015-07-05,2015-01-06,Final,1500,30.0,Rs.30.0000 per share(1500%)Final Dividend,HEROMOTOCO,07/05/2015,01/06/2015
2014-07-30,2014-08-08,Interim,1500,30.0,Rs.30.0000 per share(1500%)Interim Dividend,HEROMOTOCO,07/30/2014,08/08/2014
2014-05-28,2014-03-07,Final,3250,65.0,Rs.65.0000 per share(3250%)Dividend,HEROMOTOCO,05/28/2014,03/07/2014
2013-04-26,2013-03-09,Final,3000,60.0,Rs.60.0000 per share(3000%)Dividend,HEROMOTOCO,04/26/2013,03/09/2013
2012-02-05,2012-07-08,Final,2250,45.0,Rs.45.00 per share(2250%)Final Dividend,HEROMOTOCO,02/05/2012,07/08/2012
2011-04-05,2011-08-25,Final,1750,35.0,,HEROMOTOCO,04/05/2011,08/25/2011
2011-07-04,2011-04-20,Interim,3500,70.0,,HEROMOTOCO,07/04/2011,04/20/2011
2010-04-20,2010-08-30,Final,1500,30.0,,HEROMOTOCO,04/20/2010,08/30/2010
2010-03-30,2010-04-13,Final,4000,0.0,Special Silver Jubilee Dividend of Rs. 80/- (4000%) per share.,HEROMOTOCO,03/30/2010,04/13/2010
2010-03-30,2010-04-13,Special,4000,80.0,Special Silver Jubilee Dividend of Rs. 80/- (4000%) per share.,HEROMOTOCO,03/30/2010,04/13/2010
2009-04-21,2009-08-28,Final,1000,20.0,,HEROMOTOCO,04/21/2009,08/28/2009
2008-04-24,2008-09-09,Final,950,19.0,AGM,HEROMOTOCO,04/24/2008,09/09/2008
2007-11-05,2007-10-07,Final,850,17.0,AGM,HEROMOTOCO,11/05/2007,10/07/2007
2006-05-30,2006-08-14,Final,1000,20.0,i.e. Rs. 20/- per equity share of Rs. 2/- each,HEROMOTOCO,05/30/2006,08/14/2006
2005-12-04,2005-07-20,Final,1000,20.0,i.e. Rs.20 per equity share of Rs.2 each & AGM,HEROMOTOCO,12/04/2005,07/20/2005
2004-12-04,2004-07-29,Final,500,10.0,AGM,HEROMOTOCO,12/04/2004,07/29/2004
2004-09-01,2004-01-22,Interim,500,10.0,Special Interim Dividend,HEROMOTOCO,09/01/2004,01/22/2004
2003-10-04,2003-07-16,Final,900,18.0,Dividend 900% (Special Dividend 400%),HEROMOTOCO,10/04/2003,07/16/2003
2002-04-15,2002-07-31,Final,600,0.0,350% final dividend + 250% Celebration dividend,HEROMOTOCO,04/15/2002,07/31/2002
2001-08-10,2001-10-22,Interim,250,0.0,Special Interim dividend,HEROMOTOCO,08/10/2001,10/22/2001
2001-04-27,2001-07-17,Final,150,0.0,AGM,HEROMOTOCO,04/27/2001,07/17/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-27,2022-06-15,Final,1900,19.0,Rs.19.0000 per share(1900%)Final Dividend,HINDUNILVR,04/27/2022,06/15/2022
2021-04-10,2021-10-26,Interim,1500,15.0,Rs.15.0000 per share(1500%)Interim Dividend,HINDUNILVR,04/10/2021,10/26/2021
2021-04-29,2021-06-14,Final,1700,17.0,Rs.17.0000 per share(1700%)Final Dividend,HINDUNILVR,04/29/2021,06/14/2021
2020-07-10,2020-10-28,Interim,1400,14.0,Rs.14.0000 per share(1400%)Interim Dividend,HINDUNILVR,07/10/2020,10/28/2020
2020-07-13,2020-07-30,Special,950,9.5,Rs.9.5000 per share(950%)Special Dividend,HINDUNILVR,07/13/2020,07/30/2020
2020-04-30,2020-06-19,Final,1400,14.0,Rs.14.0000 per share(1400%)Final Dividend,HINDUNILVR,04/30/2020,06/19/2020
2019-09-10,2019-10-23,Interim,1100,11.0,Rs.11.0000 per share(1100%)Interim Dividend,HINDUNILVR,09/10/2019,10/23/2019
2019-03-05,2019-06-20,Final,1300,13.0,Rs.13.0000 per share(1300%)Final Dividend,HINDUNILVR,03/05/2019,06/20/2019
2018-01-10,2018-10-25,Interim,900,9.0,Rs.9.0000 per shar(900%)Interim Dividend (Revised).,HINDUNILVR,01/10/2018,10/25/2018
2018-05-14,2018-06-21,Final,1200,12.0,Rs.12.0000 per share(1200%)Final Dividend.,HINDUNILVR,05/14/2018,06/21/2018
2017-11-10,2017-01-11,Interim,800,8.0,Rs.8.0000 per share(800%)Interim Dividend.,HINDUNILVR,11/10/2017,01/11/2017
2017-05-18,2017-06-22,Final,1000,10.0,Rs.10.0000 per share(1000%)Final Dividend.,HINDUNILVR,05/18/2017,06/22/2017
2016-10-14,2016-01-11,Interim,700,7.0,Rs.7.0000 per share(700%)Interim Dividend,HINDUNILVR,10/14/2016,01/11/2016
2016-09-05,2016-06-22,Final,950,9.5,Rs.9.5000 per share(950%)Final Dividend,HINDUNILVR,09/05/2016,06/22/2016
2015-05-10,2015-10-19,Interim,650,6.5,Rs.6.5000 per share(650%)Interim Dividend,HINDUNILVR,05/10/2015,10/19/2015
2015-08-05,2015-06-19,Final,900,9.0,Rs.9.0000 per share(900%)Final Dividend,HINDUNILVR,08/05/2015,06/19/2015
2014-10-16,2014-10-31,Interim,600,6.0,Rs.6.0000 per share(600%)Interim Dividend,HINDUNILVR,10/16/2014,10/31/2014
2014-04-28,2014-11-06,Final,750,7.5,Rs.7.5000 per share(750%)Final Dividend,HINDUNILVR,04/28/2014,11/06/2014
2013-10-15,2013-10-31,Interim,550,5.5,Rs.5.5000 per share(550%)Interim Dividend,HINDUNILVR,10/15/2013,10/31/2013
2013-04-29,2013-10-07,Final,600,6.0,Rs.6.0000 per share(600%)Final Dividend,HINDUNILVR,04/29/2013,10/07/2013
2012-10-18,2012-01-11,Interim,1250,12.5,Rs.4.5000 per share(450%)Interim Dividend & Rs.8.0000 per share(800%)Special Dividend,HINDUNILVR,10/18/2012,01/11/2012
2012-01-05,2012-04-07,Final,400,4.0,,HINDUNILVR,01/05/2012,04/07/2012
2011-10-17,2011-04-11,Interim,350,3.5,,HINDUNILVR,10/17/2011,04/11/2011
2011-09-05,2011-08-07,Final,350,3.5,,HINDUNILVR,09/05/2011,08/07/2011
2010-10-14,2010-01-11,Interim,300,3.0,,HINDUNILVR,10/14/2010,01/11/2010
2010-05-25,2010-08-07,Final,350,3.5,,HINDUNILVR,05/25/2010,08/07/2010
2009-10-15,2009-06-11,Interim,300,3.0,,HINDUNILVR,10/15/2009,06/11/2009
2009-11-05,2009-12-06,Final,400,4.0,,HINDUNILVR,11/05/2009,12/06/2009
2008-07-15,2008-04-08,Interim,350,3.5,,HINDUNILVR,07/15/2008,04/08/2008
2008-02-13,2008-03-17,Final,300,3.0,,HINDUNILVR,02/13/2008,03/17/2008
2007-10-23,2007-07-11,Interim,300,3.0,Dividend (Platinum Jubliee),HINDUNILVR,10/23/2007,07/11/2007
2007-07-23,2007-07-08,Interim,300,3.0,,HINDUNILVR,07/23/2007,07/08/2007
2007-02-20,2007-04-20,Final,300,3.0,AGM,HINDUNILVR,02/20/2007,04/20/2007
2006-10-07,2006-08-08,Interim,300,3.0,,HINDUNILVR,10/07/2006,08/08/2006
2006-02-14,2006-04-28,Final,250,2.5,AGM,HINDUNILVR,02/14/2006,04/28/2006
2005-07-25,2005-08-08,Interim,250,2.5,,HINDUNILVR,07/25/2005,08/08/2005
2005-11-02,2005-07-06,Final,250,2.5,AGM,HINDUNILVR,11/02/2005,07/06/2005
2004-07-20,2004-08-13,Interim,250,2.5,,HINDUNILVR,07/20/2004,08/13/2004
2004-02-17,2004-05-14,Final,300,3.0,,HINDUNILVR,02/17/2004,05/14/2004
2003-07-16,2003-08-14,Interim,250,2.5,,HINDUNILVR,07/16/2003,08/14/2003
2001-10-16,2003-06-20,Final,276,0.0,Bonus issue of Debentures & Special Dividend 276%,HINDUNILVR,10/16/2001,06/20/2003
2003-01-29,2003-04-04,Final,300,3.0,AGM,HINDUNILVR,01/29/2003,04/04/2003
2002-10-07,2002-07-08,Interim,250,0.0,,HINDUNILVR,10/07/2002,07/08/2002
2002-01-22,2002-08-04,Final,250,2.5,AGM,HINDUNILVR,01/22/2002,08/04/2002
2001-06-29,2001-07-16,Interim,250,2.5,,HINDUNILVR,06/29/2001,07/16/2001
2001-02-15,2001-03-27,Final,200,0.0,,HINDUNILVR,02/15/2001,03/27/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
,,,,,,HNDFDS,,
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-25,2022-08-08,Final,250,5.0,Rs.5.0000 per share(250%)Final Dividend,ICICIBANK,04/25/2022,08/08/2022
2021-04-26,2021-07-29,Final,100,2.0,Rs.2.0000 per share(100%)Final Dividend,ICICIBANK,04/26/2021,07/29/2021
2019-06-05,2019-07-22,Final,50,1.0,Rs.1.0000 per share(50%)Final Dividend,ICICIBANK,06/05/2019,07/22/2019
2018-07-05,2018-08-24,Final,75,1.5,Rs.1.5000 per share(75%)Dividend. (Revised),ICICIBANK,07/05/2018,08/24/2018
2017-04-05,2017-06-20,Final,125,2.5,Rs.2.5000 per share(125%)Dividend,ICICIBANK,04/05/2017,06/20/2017
2016-04-29,2016-06-16,Final,250,5.0,Rs.5.0000 per share(250%)Dividend,ICICIBANK,04/29/2016,06/16/2016
2015-04-27,2015-04-06,Final,250,5.0,Rs.5.0000 per share(250%)Dividend,ICICIBANK,04/27/2015,04/06/2015
2014-04-25,2014-05-06,Final,230,23.0,Rs.23.0000 per share(230%)Dividend,ICICIBANK,04/25/2014,05/06/2014
2013-04-26,2013-05-30,Final,200,20.0,Rs.20.0000 per share(200%)Dividend,ICICIBANK,04/26/2013,05/30/2013
2012-04-27,2012-05-31,Final,165,16.5,,ICICIBANK,04/27/2012,05/31/2012
2011-04-28,2011-02-06,Final,140,14.0,,ICICIBANK,04/28/2011,02/06/2011
2010-04-26,2010-10-06,Final,120,12.0,,ICICIBANK,04/26/2010,10/06/2010
2009-04-27,2009-11-06,Final,110,11.0,,ICICIBANK,04/27/2009,11/06/2009
2008-04-28,2008-10-07,Final,110,11.0,AGM,ICICIBANK,04/28/2008,10/07/2008
2007-04-30,2007-06-14,Final,100,10.0,AGM,ICICIBANK,04/30/2007,06/14/2007
2006-04-29,2006-06-07,Final,85,8.5,AGM,ICICIBANK,04/29/2006,06/07/2006
2005-02-05,2005-04-08,Final,85,8.5,AGM,ICICIBANK,02/05/2005,04/08/2005
2004-04-30,2004-02-09,Final,75,7.5,,ICICIBANK,04/30/2004,02/09/2004
2003-04-25,2003-04-08,Final,75,7.5,AGM,ICICIBANK,04/25/2003,04/08/2003
2002-03-05,2002-03-09,Final,0,0.0,AGM & Nil Final Dividend,ICICIBANK,03/05/2002,03/09/2002
2002-01-22,2002-02-21,Interim,20,2.0,,ICICIBANK,01/22/2002,02/21/2002
2001-04-24,2001-08-05,Final,20,0.0,,ICICIBANK,04/24/2001,08/05/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-11-10,2021-10-29,Interim,40.0,4.0,Rs.4.0000 per share(40%)Interim Dividend,ICICIGI,11/10/2021,10/29/2021
2021-04-19,2021-02-08,Final,40.0,4.0,Rs.4.0000 per share(40%)Final Dividend,ICICIGI,04/19/2021,02/08/2021
2021-01-03,2021-03-18,Interim,40.0,4.0,Rs.4.0000 per share(40%)Interim Dividend,ICICIGI,01/03/2021,03/18/2021
2019-09-27,2019-10-31,Interim,35.0,3.5,Rs.3.5000 per share(35%)Interim Dividend,ICICIGI,09/27/2019,10/31/2019
2019-04-18,2019-06-19,Final,35.0,3.5,Rs.3.5000 per share(35%)Final Dividend,ICICIGI,04/18/2019,06/19/2019
2018-09-27,2018-10-29,Interim,25.0,2.5,Rs.2.5000 per share(25%)Interim Dividend,ICICIGI,09/27/2018,10/29/2018
2018-04-25,2018-04-07,Final,25.0,2.5,Rs.2.5000 per share(25%)Final Dividend,ICICIGI,04/25/2018,04/07/2018
2017-10-10,2017-10-26,Interim,7.5,0.75,Rs.0.7500 per share(7.5%)Interim Dividend,ICICIGI,10/10/2017,10/26/2017
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-18,2022-06-16,Final,5.5,0.55,Rs.0.5500 per share(5.5%)Dividend,ICICIPRULI,04/18/2022,06/16/2022
2021-04-19,2021-06-16,Final,20.0,2.0,Rs.2.0000 per share(20%)Final Dividend,ICICIPRULI,04/19/2021,06/16/2021
2019-10-22,2019-10-31,Interim,8.0,0.8,Rs.0.8000 per share(8%)Interim Dividend,ICICIPRULI,10/22/2019,10/31/2019
2019-04-24,2019-09-07,Final,15.5,1.55,Rs.1.5500 per share(15.5%)Final Dividend,ICICIPRULI,04/24/2019,09/07/2019
2018-08-10,2018-01-11,Interim,16.0,1.6,Rs.1.6000 per share(16%)Interim Dividend,ICICIPRULI,08/10/2018,01/11/2018
2018-04-24,2018-06-18,Final,22.0,2.2,Rs.2.2000 per share(22%)Final Dividend,ICICIPRULI,04/24/2018,06/18/2018
2018-05-21,2018-06-18,Special,11.0,1.1,Rs.1.1000 per share(11%)Special Dividend.,ICICIPRULI,05/21/2018,06/18/2018
2017-09-10,2017-02-11,Interim,23.0,2.3,Rs.2.3000 per share(23%)Interim Dividend.,ICICIPRULI,09/10/2017,02/11/2017
2017-10-24,2017-02-11,Special,11.0,1.1,Rs.1.1000 per share(11%)Special Dividend.,ICICIPRULI,10/24/2017,02/11/2017
2017-04-25,2017-07-07,Final,23.0,2.3,Rs.2.3000 per share(23%)Dividend,ICICIPRULI,04/25/2017,07/07/2017
2017-04-26,2017-07-07,Special,12.0,1.2,Rs.1.2000 per share(12%)Special Dividend,ICICIPRULI,04/26/2017,07/07/2017
2016-10-17,2016-02-11,Interim,17.5,1.75,Rs.1.7500 per share(17.5%)Interim Dividend,ICICIPRULI,10/17/2016,02/11/2016
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-13,2022-05-31,Final,320,16.0,Rs.16.0000 per share(320%)Final Dividend,INFY,04/13/2022,05/31/2022
2021-10-13,2021-10-26,Interim,300,15.0,Rs.15.0000 per share(300%)Interim Dividend,INFY,10/13/2021,10/26/2021
2021-04-15,2021-05-31,Final,300,15.0,Rs.15.0000 per share(300%)Final Dividend,INFY,04/15/2021,05/31/2021
2020-10-14,2020-10-23,Interim,240,12.0,Rs.12.0000 per share(240%)Interim Dividend,INFY,10/14/2020,10/23/2020
2020-04-20,2020-05-29,Final,190,9.5,Rs.9.5000 per share(190%)Final Dividend,INFY,04/20/2020,05/29/2020
2019-11-10,2019-10-23,Interim,160,8.0,Rs.8.0000 per share(160%)Interim Dividend,INFY,11/10/2019,10/23/2019
2019-12-04,2019-06-13,Final,210,10.5,Rs.10.5000 per share(210%)Final Dividend,INFY,12/04/2019,06/13/2019
2019-11-01,2019-01-24,Special,80,4.0,Rs.4.0000 per share(80%)Special Dividend,INFY,11/01/2019,01/24/2019
2018-10-16,2018-10-25,Interim,140,7.0,Rs.7.0000 per share(140%)Interim Dividend,INFY,10/16/2018,10/25/2018
2018-12-04,2018-06-14,Final,410,20.5,Rs.20.5000 per share(410%)Final Dividend,INFY,12/04/2018,06/14/2018
2018-04-13,2018-06-14,Special,200,10.0,Rs.10.0000 per share(200%)Special Dividend,INFY,04/13/2018,06/14/2018
2017-10-10,2017-10-31,Interim,260,13.0,Rs.13.0000 per share(260%)Interim Dividend & Buy Back of shares,INFY,10/10/2017,10/31/2017
2017-04-13,2017-01-06,Final,295,14.75,Rs.14.7500 per share(295%)Final Dividend.,INFY,04/13/2017,01/06/2017
2016-09-16,2016-10-21,Interim,220,11.0,Rs.11.0000 per share(220%)Interim Dividend,INFY,09/16/2016,10/21/2016
2016-04-15,2016-09-06,Final,285,14.25,Rs.14.2500 per share(285%)Final Dividend,INFY,04/15/2016,09/06/2016
2015-09-15,2015-10-16,Interim,200,10.0,Rs.10.0000 per share(200%)Interim Dividend,INFY,09/15/2015,10/16/2015
2015-04-24,2015-06-15,Final,590,29.5,Rs.29.5000 per share(590%)Final Dividend (equivalent to<br>Rs. 14.75/- per share<br>after 1:1 bonus issue),INFY,04/24/2015,06/15/2015
2014-08-28,2014-10-16,Interim,600,30.0,Rs.30.0000 per share(600%)Interim Dividend,INFY,08/28/2014,10/16/2014
2014-04-15,2014-05-29,Final,860,43.0,Rs.43.0000 per share(860%)Final Dividend,INFY,04/15/2014,05/29/2014
2013-09-26,2013-10-17,Interim,400,20.0,Rs.20.0000 per share(400%)Interim Dividend,INFY,09/26/2013,10/17/2013
2013-12-04,2013-05-30,Final,540,27.0,Rs.27.0000 per share(540%)Final Dividend,INFY,12/04/2013,05/30/2013
2012-09-24,2012-10-18,Interim,300,15.0,Rs.15.0000 per share(300%)Interim Dividend,INFY,09/24/2012,10/18/2012
2012-04-13,2012-05-24,Final,640,32.0,Rs. 22.00 per share (440%) Final Dividend & Rs.10.00 per share (200%) Special Dividend,INFY,04/13/2012,05/24/2012
2011-09-22,2011-10-20,Interim,300,15.0,,INFY,09/22/2011,10/20/2011
2011-04-15,2011-05-26,Final,400,20.0,,INFY,04/15/2011,05/26/2011
2010-09-29,2010-10-21,Interim,800,40.0,Rs.10.00 per share(200%)Interim Dividend & Rs.30.00 per share(600%)Special Dividend.,INFY,09/29/2010,10/21/2010
2010-04-13,2010-05-26,Final,300,15.0,,INFY,04/13/2010,05/26/2010
2009-09-22,2009-10-15,Interim,200,10.0,,INFY,09/22/2009,10/15/2009
2009-04-15,2009-04-06,Final,270,13.5,,INFY,04/15/2009,04/06/2009
2008-09-25,2008-10-16,Interim,200,10.0,,INFY,09/25/2008,10/16/2008
2008-04-15,2008-05-29,Final,545,27.25,(Final Dividend 145% + Special Dividend 400%),INFY,04/15/2008,05/29/2008
2007-09-26,2007-10-18,Interim,120,6.0,,INFY,09/26/2007,10/18/2007
2007-04-13,2007-06-06,Final,130,6.5,AGM,INFY,04/13/2007,06/06/2007
2006-09-28,2006-10-19,Interim,100,5.0,,INFY,09/28/2006,10/19/2006
2006-04-14,2006-05-25,Final,770,38.5,Silver Jubilee special dividend of Rs. 30 per share (600% on par value of Rs. 5 per share) & final dividend of Rs. 8.50/- per share (170% on an equity share par value Rs. 5/-).,INFY,04/14/2006,05/25/2006
2005-09-23,2005-10-17,Interim,130,6.5,,INFY,09/23/2005,10/17/2005
2005-04-14,2005-01-06,Final,130,6.5,Final dividend of Rs. 6.50 per share (130% on an equity share par value Rs. 5/-).,INFY,04/14/2005,01/06/2005
2004-01-10,2004-10-18,Interim,100,5.0,(100% on a par value of Rs.5/- per share),INFY,01/10/2004,10/18/2004
2004-04-13,2004-05-26,Final,2300,115.0,Final dividend of Rs. 15/- per share (300% on an equity share par value Rs. 5/-) & Special one-time dividend of Rs. 100/- per share (2000% on an equity share par value of Rs. 5/-). (Revised),INFY,04/13/2004,05/26/2004
2003-09-17,2003-10-16,Interim,290,14.5,,INFY,09/17/2003,10/16/2003
2003-10-04,2003-05-28,Final,290,14.5,AGM & Dividend,INFY,10/04/2003,05/28/2003
2002-09-30,2002-10-30,Interim,250,0.0,,INFY,09/30/2002,10/30/2002
2002-10-04,2002-05-21,Final,250,12.5,Final dividend of Rs 12.50 for each share of par value of Rs 5 per share,INFY,10/04/2002,05/21/2002
2001-05-10,2001-10-18,Interim,150,0.0,,INFY,05/10/2001,10/18/2001
2001-11-04,2001-04-27,Final,150,0.0,,INFY,11/04/2001,04/27/2001
2000-10-10,2000-10-25,Interim,50,0.0,,INFY,10/10/2000,10/25/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-09-30,2021-10-27,Interim,225,11.25,Rs.11.2500 per share(225%)Interim Dividend,ISEC,09/30/2021,10/27/2021
2021-04-22,2021-10-08,Final,270,13.5,Rs.13.5000 per share(270%)Final Dividend,ISEC,04/22/2021,10/08/2021
2020-10-21,2020-05-11,Interim,160,8.0,Rs.8.0000 per share(160%)Interim Dividend,ISEC,10/21/2020,05/11/2020
2020-07-05,2020-03-08,Final,135,6.75,Rs.6.7500 per share(135%)Final Dividend,ISEC,07/05/2020,03/08/2020
2019-09-30,2019-10-31,Interim,85,4.25,Rs.4.2500 per share(85%)Interim Dividend,ISEC,09/30/2019,10/31/2019
2019-04-23,2019-07-25,Final,114,5.7,Rs.5.7000 per share(114%)Final Dividend,ISEC,04/23/2019,07/25/2019
2018-08-10,2018-10-26,Interim,74,3.7,Rs.3.7000 per share(74%)Interim Dividend,ISEC,08/10/2018,10/26/2018
2018-04-16,2018-08-21,Final,78,3.9,Rs.3.9000 per share(78%)Final Dividend,ISEC,04/16/2018,08/21/2018
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-18,2022-05-26,Final,625,6.25,Rs.6.2500 per share(625%)Final Dividend,ITC,05/18/2022,05/26/2022
2022-03-02,2022-02-14,Interim,525,5.25,Rs.5.2500 per share(525%)Interim Dividend,ITC,03/02/2022,02/14/2022
2021-01-06,2021-10-06,Final,575,5.75,Rs.5.7500 per share(575%)Final Dividend,ITC,01/06/2021,10/06/2021
